Accession,Pangolin,Length,Country,Collection_Date,Year,Month,Day
OW465890,BA.2.15,29841,United Kingdom,2022-03-19,2022,3,19
OW466517,BA.1.1.2,29867,United Kingdom,2022-03-10,2022,3,10
OW466601,AY.4.3,29646,United Kingdom,2021-06-28,2021,6,28
OW418231,B.1.1.7,29884,United Kingdom,2021-01-18,2021,1,18
OW420123,AY.7,29645,United Kingdom,2021-07-15,2021,7,15
OW420936,BA.2.9.3,29850,United Kingdom,2020,2020,1,1
OW430366,AY.46.5,29890,United Kingdom,2021-07-31,2021,7,31
OW430487,BA.1.16,29873,United Kingdom,2021-02-05,2021,2,5
OW433979,A,29893,United Kingdom,2021-11-23,2021,11,23
OW408621,AY.34,29649,United Kingdom,2021-09-14,2021,9,14
OW408957,BA.2.33,29850,United Kingdom,2020,2020,1,1
OW417092,AY.25,29890,United Kingdom,2021-11-15,2021,11,15
OW417269,AY.4.1,29646,United Kingdom,2021-06-29,2021,6,29
OW091995,AY.4.11,29875,United Kingdom,2020,2020,1,1
OW092106,AY.98.1,29890,United Kingdom,2021-12-07,2021,12,7
OW092365,B.1.1.7,29884,United Kingdom,2021-04-30,2021,4,30
OW092442,AY.4.5,29875,United Kingdom,2021-12-14,2021,12,14
OW092502,L.3,29900,United Kingdom,2021-01-21,2021,1,21
OW092595,AY.36,29890,United Kingdom,2021-11-30,2021,11,30
OW092676,AY.122,29890,United Kingdom,2020,2020,1,1
OW092746,AY.46.6,29890,United Kingdom,2021-12-29,2021,12,29
OW092788,AY.34.1,29893,United Kingdom,2020,2020,1,1
OW092798,AY.120,29888,United Kingdom,2020,2020,1,1
OW092989,AY.125,29890,United Kingdom,2020,2020,1,1
OW093198,AY.4.2.3,29890,United Kingdom,2020,2020,1,1
OW093232,AY.46.5,29890,United Kingdom,2021-06-24,2021,6,24
OW093286,AY.33,29890,United Kingdom,2020,2020,1,1
OW093475,B.1.177,29903,United Kingdom,2020-10-26,2020,10,26
OW093532,AY.121,29890,United Kingdom,2020,2020,1,1
OW093558,B.1.617.2,29896,United Kingdom,2021-06-17,2021,6,17
OW093573,AY.111,29890,United Kingdom,2021-12-15,2021,12,15
OW093600,AY.126,29890,United Kingdom,2020,2020,1,1
OW093602,AY.111,29890,United Kingdom,2021-11-30,2021,11,30
OW093706,AY.34,29893,United Kingdom,2021-12-16,2021,12,16
OW093754,AY.124.1.1,29890,United Kingdom,2020,2020,1,1
OW093999,AY.129,29890,United Kingdom,2021-12-17,2021,12,17
OW094031,AY.100,29890,United Kingdom,2021-12-01,2021,12,1
OW094034,AY.47,29890,United Kingdom,2021-12-01,2021,12,1
OW094069,B.1.177.4,29903,United Kingdom,2021-02-13,2021,2,13
OW094154,AY.90,29890,United Kingdom,2021-12-13,2021,12,13
OW094211,AY.6,29890,United Kingdom,2020,2020,1,1
OW094236,AY.108,29890,United Kingdom,2021-12-13,2021,12,13
OW094349,AY.103,29890,United Kingdom,2021-12-21,2021,12,21
OW094360,AY.4.2.5,29890,United Kingdom,2020,2020,1,1
OW094401,AY.119,29890,United Kingdom,2021-12-02,2021,12,2
OW094544,AY.126,29890,United Kingdom,2021-11-30,2021,11,30
OW094604,BA.1.1.11,29873,United Kingdom,2021-12-17,2021,12,17
OW095017,AY.6,29869,United Kingdom,2021-12-16,2021,12,16
OW095080,AY.36,29890,United Kingdom,2020,2020,1,1
OW095159,AY.34,29896,United Kingdom,2020,2020,1,1
OW095173,AY.4.11,29890,United Kingdom,2021-12-03,2021,12,3
OW095325,AY.87,29890,United Kingdom,2021-06-22,2021,6,22
OW095359,AY.4.2.3,29890,United Kingdom,2021-11-29,2021,11,29
OW095406,AY.121.1,29890,United Kingdom,2021-11-30,2021,11,30
OW095518,AY.43.8,29890,United Kingdom,2021-11-29,2021,11,29
OW095546,AY.44,29880,United Kingdom,2021-12-17,2021,12,17
OW095590,AY.111,29887,United Kingdom,2020,2020,1,1
OW095596,AY.4.2.5,29881,United Kingdom,2021-11-29,2021,11,29
OW095670,AY.10,29890,United Kingdom,2021-07-14,2021,7,14
OW095833,AY.9,29890,United Kingdom,2021-12-01,2021,12,1
OW095961,AY.33,29889,United Kingdom,2021-12-13,2021,12,13
OW096189,AY.5.5,29890,United Kingdom,2020,2020,1,1
OW096375,AY.36.1,29887,United Kingdom,2021-12-17,2021,12,17
OW096433,AY.3,29890,United Kingdom,2020,2020,1,1
OW096561,B.1.177.8,29903,United Kingdom,2021-01-08,2021,1,8
OW096620,BA.1.8,29873,United Kingdom,2021-12-28,2021,12,28
OW096708,AY.9.2,29890,United Kingdom,2020,2020,1,1
OW096855,AY.5,29890,United Kingdom,2021-06-19,2021,6,19
OW097026,AY.118,29890,United Kingdom,2021-12-01,2021,12,1
OW097064,AY.129,29890,United Kingdom,2021-11-30,2021,11,30
OW097212,AY.4.10,29890,United Kingdom,2020,2020,1,1
OW097469,BA.1.13,29873,United Kingdom,2021-12-22,2021,12,22
OW097483,AY.4.9,29890,United Kingdom,2020,2020,1,1
OW097540,AY.7,29884,United Kingdom,2020,2020,1,1
OW097597,AY.4.1,29890,United Kingdom,2021-11-18,2021,11,18
OW097675,AY.1,29890,United Kingdom,2020,2020,1,1
OW097728,AY.122.6,29890,United Kingdom,2020,2020,1,1
OW097887,AY.129,29853,United Kingdom,2020,2020,1,1
OW098051,AY.4.9,29890,United Kingdom,2021-12-21,2021,12,21
OW098081,AY.4.5,29890,United Kingdom,2021-09-03,2021,9,3
OW098362,AY.4.5,29890,United Kingdom,2020,2020,1,1
OW098499,AY.34.2,29893,United Kingdom,2020,2020,1,1
OW098539,AY.118,29842,United Kingdom,2021-11-20,2021,11,20
OW098564,AY.44,29890,United Kingdom,2020,2020,1,1
OW099059,AY.98,29896,United Kingdom,2021-05-12,2021,5,12
OW099241,B.1.177.4,29903,United Kingdom,2021-01-13,2021,1,13
OW099470,AY.4.3,29850,United Kingdom,2020,2020,1,1
OW099562,AY.34,29893,United Kingdom,2021-11-20,2021,11,20
OW099628,AY.121.1,29890,United Kingdom,2020,2020,1,1
OW099734,AY.36.1,29890,United Kingdom,2020,2020,1,1
OW099863,B.1.177.77,29903,United Kingdom,2021-02-08,2021,2,8
OW100138,B.1.177.8,29903,United Kingdom,2021-02-04,2021,2,4
OW100246,AY.4.4,29890,United Kingdom,2021-12-02,2021,12,2
OW100295,AY.124,29890,United Kingdom,2021-11-30,2021,11,30
OW100304,AY.109,29890,United Kingdom,2021-11-30,2021,11,30
OW100388,B.1.640.1,29854,United Kingdom,2021-12-02,2021,12,2
OW100477,AY.90,29881,United Kingdom,2020,2020,1,1
OW100649,AY.125,29890,United Kingdom,2021-12-02,2021,12,2
OW100756,B.1.177.5,29903,United Kingdom,2021-01-07,2021,1,7
OW100929,B.1.1.7,29884,United Kingdom,2020-12-27,2020,12,27
OW101067,B.1.177.77,29903,United Kingdom,2021-01-05,2021,1,5
OW101095,AY.42,29890,United Kingdom,2020,2020,1,1
OW101149,AY.109,29890,United Kingdom,2020,2020,1,1
OW101952,B.1.177,29903,United Kingdom,2020-12-01,2020,12,1
OW102119,BA.1.17.2,29873,United Kingdom,2021-11-29,2021,11,29
OW102174,AY.122.6,29890,United Kingdom,2021-12-13,2021,12,13
OW102312,AY.39,29890,United Kingdom,2020,2020,1,1
OW102428,AY.4.8,29890,United Kingdom,2021-10-23,2021,10,23
OW102507,AY.118,29842,United Kingdom,2020,2020,1,1
OW103139,BA.1.17.2,29873,United Kingdom,2021-01-31,2021,1,31
OW103420,AY.121.1,29890,United Kingdom,2021-12-22,2021,12,22
OW104105,B.1.177.8,29903,United Kingdom,2021-03-08,2021,3,8
OW104156,AY.103,29890,United Kingdom,2020,2020,1,1
OW104372,AY.125,29890,United Kingdom,2021-08-05,2021,8,5
OW104941,AY.42,29890,United Kingdom,2021-11-18,2021,11,18
OW105022,AY.25.1,29864,United Kingdom,2020,2020,1,1
OW105305,AY.100,29890,United Kingdom,2020,2020,1,1
OW105547,B.1.1.529,29912,United Kingdom,2020,2020,1,1
OW105585,B.1.351,29885,United Kingdom,2021-01-11,2021,1,11
OW105597,AY.43,29890,United Kingdom,2021-07-31,2021,7,31
OW105892,AY.4.2.1,29890,United Kingdom,2020-12-21,2020,12,21
OW105920,AY.9,29890,United Kingdom,2020,2020,1,1
OW106026,AY.43.8,29890,United Kingdom,2021-12-02,2021,12,2
OW107115,BB.1,29896,United Kingdom,2021-12-13,2021,12,13
OW107120,AY.112,29890,United Kingdom,2020,2020,1,1
OW107133,AY.25.1,29890,United Kingdom,2021-11-19,2021,11,19
OW107906,AY.46.6,29890,United Kingdom,2021-11-18,2021,11,18
OW108251,AY.98.1,29891,United Kingdom,2020,2020,1,1
OW108715,AY.5.4,29890,United Kingdom,2020,2020,1,1
OW108976,BA.1.16,29873,United Kingdom,2021-11-14,2021,11,14
OW109235,B.1.621,29902,United Kingdom,2021-08-04,2021,8,4
OW109682,B.1.617.2,29897,United Kingdom,2021-05-24,2021,5,24
OW109717,AY.122,29890,United Kingdom,2021-07-24,2021,7,24
OW110092,AY.4.9,29887,United Kingdom,2021-11-23,2021,11,23
OW110497,AY.124,29881,United Kingdom,2021-12-03,2021,12,3
OW110588,B.1.1.1,29903,United Kingdom,2021-02-11,2021,2,11
OW110639,AY.98.1,29884,United Kingdom,2021-11-18,2021,11,18
OW111020,B.1.525,29829,United Kingdom,2021-03-24,2021,3,24
OW111067,B.1.177,29903,United Kingdom,2021-03-03,2021,3,3
OL989057,B.1,29903,United Kingdom,2020-03-19,2020,3,19
OM294022,B.1.238,29903,United Kingdom,2020-07-15,2020,7,15
OV318727,AY.7.2,29890,United Kingdom,2021-11-23,2021,11,23
OV318927,AY.125,29890,United Kingdom,2021-11-24,2021,11,24
OV318975,AY.25,29890,United Kingdom,2020,2020,1,1
OV319657,AY.98.1,29890,United Kingdom,2021-09-22,2021,9,22
OV319878,AY.91,29873,United Kingdom,2021-11-10,2021,11,10
OV319901,AY.33.2,29890,United Kingdom,2021-11-29,2021,11,29
OV319993,AY.99,29890,United Kingdom,2020,2020,1,1
OV320250,AY.58,29890,United Kingdom,2021-06-23,2021,6,23
OV320284,AY.46,29890,United Kingdom,2020,2020,1,1
OV320575,AY.4.2,29890,United Kingdom,2021-01-01,2021,1,1
OV322275,AY.60,29896,United Kingdom,2021-11-17,2021,11,17
OV311456,AY.9,29890,United Kingdom,2021-11-16,2021,11,16
OV311638,AY.7.1,29890,United Kingdom,2020,2020,1,1
OV312056,AY.4.9,29890,United Kingdom,2021-10-21,2021,10,21
OV312120,AY.4.2.1,29890,United Kingdom,2021-09-13,2021,9,13
OV312273,AY.9.2,29890,United Kingdom,2021-10-22,2021,10,22
OV312604,AY.4.11,29890,United Kingdom,2021-11-25,2021,11,25
OV312659,AY.34,29881,United Kingdom,2021-10-30,2021,10,30
OV312768,AY.124,29890,United Kingdom,2020,2020,1,1
OV313039,AY.104,29887,United Kingdom,2020,2020,1,1
OV313275,AY.128,29890,United Kingdom,2020,2020,1,1
OV313405,AY.4.1,29890,United Kingdom,2020,2020,1,1
OV313647,AY.34.2,29893,United Kingdom,2021-11-02,2021,11,2
OV313994,AY.36,29890,United Kingdom,2021-10-22,2021,10,22
OV314042,AY.112,29890,United Kingdom,2021-11-23,2021,11,23
OV314240,AY.124,29890,United Kingdom,2021-08-20,2021,8,20
OV315403,AY.10,29890,United Kingdom,2021-06-30,2021,6,30
OV315580,AY.9,29890,United Kingdom,2021-10-07,2021,10,7
OV315694,AY.9.2,29890,United Kingdom,2021-09-09,2021,9,9
OV316343,AY.4.6,29890,United Kingdom,2021-11-23,2021,11,23
OV317871,AY.119,29890,United Kingdom,2020,2020,1,1
OV317872,AY.106,29890,United Kingdom,2021-11-18,2021,11,18
OV317888,AY.122.2,29890,United Kingdom,2021-11-11,2021,11,11
OV318032,AY.4,29890,United Kingdom,2020-11-13,2020,11,13
OV305938,B.1.640.1,29856,United Kingdom,2021-11-22,2021,11,22
OV307676,AY.98.1.1,29890,United Kingdom,2020,2020,1,1
OV308141,AY.58,29890,United Kingdom,2021-08-08,2021,8,8
OV308365,AY.119,29890,United Kingdom,2021-11-24,2021,11,24
OV309054,AY.122,29890,United Kingdom,2021-06-29,2021,6,29
OV310442,AY.88,29890,United Kingdom,2021-11-10,2021,11,10
OV310691,AY.4.13,29887,United Kingdom,2021-11-29,2021,11,29
OV194430,B.1,29888,United Kingdom,2020,2020,1,1
OV195148,AY.4.6,29896,United Kingdom,2020,2020,1,1
OV195736,AY.50,29890,United Kingdom,2021-07-28,2021,7,28
OV196606,AY.108,29890,United Kingdom,2020,2020,1,1
OV197836,AY.7,29890,United Kingdom,2021-10-30,2021,10,30
OV198790,AY.47,29890,United Kingdom,2020,2020,1,1
OV199317,AY.110,29890,United Kingdom,2020,2020,1,1
OV121160,AY.91,29873,United Kingdom,2020,2020,1,1
OV121245,AY.7.2,29896,United Kingdom,2020,2020,1,1
OV121677,AY.121,29890,United Kingdom,2021-10-24,2021,10,24
OV121759,AY.34.1,29893,United Kingdom,2021-10-26,2021,10,26
OV079683,AY.100,29885,United Kingdom,2021-10-20,2021,10,20
OV080488,AY.46.4,29890,United Kingdom,2021-11-05,2021,11,5
OV081122,AY.98.1,29890,United Kingdom,2021-10-27,2021,10,27
OV081592,AY.126,29890,United Kingdom,2021-10-30,2021,10,30
OV082153,AY.4.2.3,29890,United Kingdom,2021-10-22,2021,10,22
OV082160,AY.91,29873,United Kingdom,2021-10-25,2021,10,25
OV082858,AY.75,29890,United Kingdom,2021-11-03,2021,11,3
OV084346,AY.47,29890,United Kingdom,2021-10-26,2021,10,26
OV084397,AY.4.13,29887,United Kingdom,2020,2020,1,1
OV084417,AY.5.4,29890,United Kingdom,2021-10-25,2021,10,25
OV084454,AY.4.5,29890,United Kingdom,2021-10-27,2021,10,27
OV084538,AY.25.1,29897,United Kingdom,2021-10-28,2021,10,28
OV086044,B.1.1.279,29903,United Kingdom,2020-11-27,2020,11,27
OV087035,AY.4.3,29890,United Kingdom,2021-10-23,2021,10,23
OV087098,AY.109,29890,United Kingdom,2021-10-25,2021,10,25
OV087285,AY.87,29890,United Kingdom,2021-10-23,2021,10,23
OV088267,AY.127,29890,United Kingdom,2021-10-18,2021,10,18
OV088337,AY.88,29890,United Kingdom,2020,2020,1,1
OV046459,W.4,29895,United Kingdom,2020-10-05,2020,10,5
OV066792,AY.124,29890,United Kingdom,2021-10-26,2021,10,26
OV010645,AY.122,29890,United Kingdom,2021-09-15,2021,9,15
OV010771,AY.34.2,29893,United Kingdom,2021-10-09,2021,10,9
OV011010,AY.20,29890,United Kingdom,2021-10-14,2021,10,14
OV022588,AY.80,29896,United Kingdom,2021-10-09,2021,10,9
OV028513,AY.5.4,29890,United Kingdom,2021-11-04,2021,11,4
OV035012,AY.9.2,29890,United Kingdom,2021-07-15,2021,7,15
OU999551,AY.46,29890,United Kingdom,2021-10-18,2021,10,18
OV002085,AY.107,29890,United Kingdom,2021-10-13,2021,10,13
OV002149,B.1.177.18,29900,United Kingdom,2021-10-12,2021,10,12
OV002155,AY.43.4,29890,United Kingdom,2020,2020,1,1
OV002421,AY.33,29890,United Kingdom,2021-10-14,2021,10,14
OV002544,AY.87,29890,United Kingdom,2020,2020,1,1
OV002799,AY.43.8,29890,United Kingdom,2021-10-20,2021,10,20
OV003488,AY.103,29890,United Kingdom,2021-10-18,2021,10,18
OV004873,B.1.177.4,29892,United Kingdom,2020-12-09,2020,12,9
OV005530,AY.42,29890,United Kingdom,2021-10-02,2021,10,2
OV007449,B.1.177,29903,United Kingdom,2020-11-29,2020,11,29
OV008099,AY.4.11,29890,United Kingdom,2021-10-20,2021,10,20
OV009964,B.1.177.17,29903,United Kingdom,2020-12-08,2020,12,8
OU983314,AY.4,29890,United Kingdom,2021-01-14,2021,1,14
OU983317,AY.127.1,29881,United Kingdom,2021-10-12,2021,10,12
OU979847,AY.43.4,29890,United Kingdom,2021-10-14,2021,10,14
OU894076,AY.42,29890,United Kingdom,2021-09-28,2021,9,28
OU895427,AY.124,29890,United Kingdom,2021-09-30,2021,9,30
OU896227,AY.25.1,29890,United Kingdom,2021-09-22,2021,9,22
OU896325,AY.37,29883,United Kingdom,2021-10-07,2021,10,7
OU897052,AY.99,29890,United Kingdom,2021-09-12,2021,9,12
OU897999,AY.4.8,29890,United Kingdom,2021-09-29,2021,9,29
OU898028,B.1.177,29903,United Kingdom,2021-10-02,2021,10,2
OU899714,AY.44,29890,United Kingdom,2021-10-07,2021,10,7
OU899841,AY.87,29890,United Kingdom,2021-08-26,2021,8,26
OU899962,AY.39,29890,United Kingdom,2021-10-08,2021,10,8
OU858166,AY.8,29890,United Kingdom,2021-08-01,2021,8,1
OU858277,AY.34.2,29893,United Kingdom,2021-09-29,2021,9,29
OU858295,AY.109,29896,United Kingdom,2021-09-28,2021,9,28
OU858300,AY.25,29890,United Kingdom,2021-09-22,2021,9,22
OU858386,AY.37,29890,United Kingdom,2020,2020,1,1
OU858405,AY.127,29890,United Kingdom,2021-09-19,2021,9,19
OU858425,AY.46.6,29890,United Kingdom,2021-09-30,2021,9,30
OU859124,B.1.1.198,29866,United Kingdom,2020,2020,1,1
OU859129,AY.45,29890,United Kingdom,2021-09-14,2021,9,14
OU859154,AY.72,29881,United Kingdom,2021-09-07,2021,9,7
OU859513,AY.87,29890,United Kingdom,2021-09-15,2021,9,15
OU859634,AY.80,29890,United Kingdom,2020,2020,1,1
OU859637,AY.33,29890,United Kingdom,2021-09-23,2021,9,23
OU860027,AY.4.11,29887,United Kingdom,2021-09-22,2021,9,22
OU860041,AY.9,29890,United Kingdom,2021-05-31,2021,5,31
OU860156,AY.23,29890,United Kingdom,2021-09-24,2021,9,24
OU860342,AY.100,29890,United Kingdom,2021-09-21,2021,9,21
OU860418,AY.112.1,29890,United Kingdom,2021-09-08,2021,9,8
OU860688,AY.111,29890,United Kingdom,2021-08-26,2021,8,26
OU860803,AY.11,29890,United Kingdom,2020,2020,1,1
OU861027,AY.36,29887,United Kingdom,2021-08-27,2021,8,27
OU861030,B.1.1.7,29884,United Kingdom,2021-09-15,2021,9,15
OU861271,AY.87,29890,United Kingdom,2021-07-29,2021,7,29
OU861303,B.1.177,29903,United Kingdom,2020,2020,1,1
OU861341,AY.4.2.1,29890,United Kingdom,2021-08-24,2021,8,24
OU861395,AY.46.5,29890,United Kingdom,2021-02-09,2021,2,9
OU861512,AY.103,29890,United Kingdom,2021-09-15,2021,9,15
OU861619,AY.4.8,29890,United Kingdom,2021-07-23,2021,7,23
OU861982,AY.9.2,29889,United Kingdom,2021-08-09,2021,8,9
OU862042,AY.129,29890,United Kingdom,2021-09-19,2021,9,19
OU862103,AY.88,29890,United Kingdom,2021-09-27,2021,9,27
OU862325,AY.5.2,29890,United Kingdom,2021-09-22,2021,9,22
OU791751,B.1.258,29854,United Kingdom,2020-09-29,2020,9,29
OU791755,B.1.36.9,29870,United Kingdom,2020-10-05,2020,10,5
OU791764,B.1.1.198,29878,United Kingdom,2020-10-08,2020,10,8
OU791766,B.1.389,29901,United Kingdom,2020-11-12,2020,11,12
OU791768,B.1.1.37,29887,United Kingdom,2020-10-05,2020,10,5
OU791806,B.1,29873,United Kingdom,2020-06-17,2020,6,17
OU791820,B.27,29872,United Kingdom,2020-05-26,2020,5,26
OU791824,B.1.1.308,29903,United Kingdom,2020-10-12,2020,10,12
OU791825,B.1.1.37,29898,United Kingdom,2020-09-16,2020,9,16
OU791847,AY.58,29890,United Kingdom,2021-05-24,2021,5,24
OU791993,B.1.177.2,29865,United Kingdom,2020-09-16,2020,9,16
OU792002,B.1.177.4,29891,United Kingdom,2020-09-16,2020,9,16
OU792006,B.1.177.57,29903,United Kingdom,2020-09-27,2020,9,27
OU792015,AY.7,29890,United Kingdom,2021-05-29,2021,5,29
OU792028,B.1.1,29873,United Kingdom,2020-05-03,2020,5,3
OU792037,B.1.177.10,29886,United Kingdom,2020-10-01,2020,10,1
OU792043,B.1.177.57,29898,United Kingdom,2020-10-12,2020,10,12
OU792044,AD.2,29880,United Kingdom,2020-10-05,2020,10,5
OU792059,B.1.177.56,29873,United Kingdom,2020-10-24,2020,10,24
OU792090,B.1.177.57,29903,United Kingdom,2020-12-20,2020,12,20
OU792098,B.1.1.170,29903,United Kingdom,2021-01-23,2021,1,23
OU792141,AY.6,29890,United Kingdom,2021-05-29,2021,5,29
OU792276,B.1.177.4,29903,United Kingdom,2020,2020,1,1
OU792277,B.1.1.311,29824,United Kingdom,2020-10-08,2020,10,8
OU792279,B.1.177.4,29902,United Kingdom,2020-10-05,2020,10,5
OU792282,B.1.1.7,29854,United Kingdom,2020-11-21,2020,11,21
OU792286,B.1.221.1,29903,United Kingdom,2020-09-12,2020,9,12
OU792309,B.1.1.286,29892,United Kingdom,2020-10-06,2020,10,6
OU792317,B.1.36.17,29888,United Kingdom,2020-11-05,2020,11,5
OU792325,B.1.1.198,29865,United Kingdom,2020-11-06,2020,11,6
OU792348,B.1.1.311,29850,United Kingdom,2020-09-16,2020,9,16
OU792367,B.1.177.18,29903,United Kingdom,2020,2020,1,1
OU792540,B.1.1.170,29903,United Kingdom,2020-12-30,2020,12,30
OU792556,B.1.36.17,29903,United Kingdom,2020-10-29,2020,10,29
OU792574,B.1.177.58,29896,United Kingdom,2020-11-21,2020,11,21
OU792593,B.1.177.26,29876,United Kingdom,2020-11-03,2020,11,3
OU792596,B.1.177.5,29903,United Kingdom,2020-10-03,2020,10,3
OU792605,B.1.111,29899,United Kingdom,2020-04-19,2020,4,19
OU792621,B.1.1.198,29873,United Kingdom,2020-09-18,2020,9,18
OU792641,B.1.177.7,29899,United Kingdom,2020-10-05,2020,10,5
OU792684,A.23.1,29903,United Kingdom,2020,2020,1,1
OU792789,B.1.1.255,29903,United Kingdom,2020-07-13,2020,7,13
OU792807,B.1.177,29892,United Kingdom,2020-09-29,2020,9,29
OU792811,B.3,29873,United Kingdom,2020-05-10,2020,5,10
OU792827,B.1.177.69,29903,United Kingdom,2021-01-12,2021,1,12
OU792847,B.1.532,29903,United Kingdom,2020-09-12,2020,9,12
OU792865,B.1.177.6,29903,United Kingdom,2020-12-18,2020,12,18
OU792875,B.3,29868,United Kingdom,2020-06-23,2020,6,23
OU792888,B.1.235,29873,United Kingdom,2020-09-28,2020,9,28
OU793054,AY.5,29896,United Kingdom,2021-05-31,2021,5,31
OU793093,B.1.225,29878,United Kingdom,2020-06-01,2020,6,1
OU793099,B.1.1.279,29899,United Kingdom,2020-10-14,2020,10,14
OU793115,B.1.177.17,29871,United Kingdom,2020-10-17,2020,10,17
OU793132,B.1.177.26,29887,United Kingdom,2020-10-17,2020,10,17
OU793140,B.1.1.198,29862,United Kingdom,2020-12-13,2020,12,13
OU793234,B.1.36.2,29865,United Kingdom,2020-11-23,2020,11,23
OU793237,B.1.177.11,29866,United Kingdom,2020-10-08,2020,10,8
OU793261,B.1.177.16,29903,United Kingdom,2020-12-14,2020,12,14
OU793265,B.1.177.81,29903,United Kingdom,2020-10-06,2020,10,6
OU793274,B.1.1.307,29903,United Kingdom,2020-11-12,2020,11,12
OU793281,B.1.201,29867,United Kingdom,2020-05-08,2020,5,8
OU793285,B.1.1.58,29903,United Kingdom,2020-09-28,2020,9,28
OU793297,AY.109,29896,United Kingdom,2021-08-30,2021,8,30
OU793303,B.1.36.39,29899,United Kingdom,2020-11-21,2020,11,21
OU793314,B.1.225,29865,United Kingdom,2020-05-03,2020,5,3
OU793355,B.1.177.84,29903,United Kingdom,2020,2020,1,1
OU793365,B.1.177.58,29901,United Kingdom,2020-10-30,2020,10,30
OU793366,B.1.1,29868,United Kingdom,2020-03-24,2020,3,24
OU793376,P.1.16,29867,United Kingdom,2021-06-04,2021,6,4
OU793405,AD.2,29899,United Kingdom,2020-09-29,2020,9,29
OU793406,B,29864,United Kingdom,2020-04-23,2020,4,23
OU793407,B.1.1.41,29880,United Kingdom,2020-04-28,2020,4,28
OU793411,B.1.1,29903,United Kingdom,2020,2020,1,1
OU793429,B.1.389,29903,United Kingdom,2020-08-08,2020,8,8
OU793430,B.1.177.69,29903,United Kingdom,2020,2020,1,1
OU793436,B.1.1,29896,United Kingdom,2020-06-01,2020,6,1
OU793449,B.1.177.60,29903,United Kingdom,2021-01-20,2021,1,20
OU793453,B.1.36.17,29898,United Kingdom,2020-09-16,2020,9,16
OU793569,B.1.225,29866,United Kingdom,2020-04-13,2020,4,13
OU793582,B.1.1.37,29903,United Kingdom,2020-08-07,2020,8,7
OU793612,B.1,29897,United Kingdom,2021-01-22,2021,1,22
OU793622,B.1.391,29903,United Kingdom,2020,2020,1,1
OU793648,B.1.1.37,29865,United Kingdom,2020-11-24,2020,11,24
OU793770,B.23,29891,United Kingdom,2020-03-23,2020,3,23
OU793793,AS.2,29879,United Kingdom,2020-10-17,2020,10,17
OU793802,B.1.1,29900,United Kingdom,2020-09-16,2020,9,16
OU793806,B.1.177.8,29899,United Kingdom,2020-10-05,2020,10,5
OU793810,AY.10,29890,United Kingdom,2021-05-24,2021,5,24
OU793818,B.1.177.54,29866,United Kingdom,2020-10-24,2020,10,24
OU793836,B.1.177.4,29873,United Kingdom,2020-11-30,2020,11,30
OU793850,B.1.258,29865,United Kingdom,2020-10-27,2020,10,27
OU794149,B.1.1.274,29900,United Kingdom,2020-04-29,2020,4,29
OU794154,B.1.177.57,29903,United Kingdom,2021-01-03,2021,1,3
OU794162,B.1.177.82,29873,United Kingdom,2020-10-17,2020,10,17
OU794172,B.1.177.86,29872,United Kingdom,2020-10-23,2020,10,23
OU794439,B.1.177.8,29903,United Kingdom,2020,2020,1,1
OU794469,B.1.36.17,29898,United Kingdom,2020-12-01,2020,12,1
OU794726,B.1,29890,United Kingdom,2020-11-24,2020,11,24
OU794740,B.1.258.5,29895,United Kingdom,2020-09-16,2020,9,16
OU794744,B.1.201,29901,United Kingdom,2020-04-21,2020,4,21
OU794753,B.1,29891,United Kingdom,2020-10-09,2020,10,9
OU794782,B.1.177.54,29899,United Kingdom,2020-11-12,2020,11,12
OU795085,B,29897,United Kingdom,2020-05-19,2020,5,19
OU795100,B.1.93,29868,United Kingdom,2020-05-11,2020,5,11
OU795116,B.1.177.69,29900,United Kingdom,2020-11-18,2020,11,18
OU795148,B.1.258.3,29900,United Kingdom,2020-10-09,2020,10,9
OU795160,B.1.177.57,29892,United Kingdom,2020-11-10,2020,11,10
OU795162,AY.111,29890,United Kingdom,2021-06-19,2021,6,19
OU795170,B.1.218,29865,United Kingdom,2020-12-06,2020,12,6
OU795180,B.1.523,29903,United Kingdom,2020-07-15,2020,7,15
